Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
COSTA RHU,"3,100,000","2,055.92","1,508",Sep-23,RHU CROSS,Resale,Strata,191,"16,230",-,Condominium,1,99 yrs lease commencing from 1994,15,Rest of Central Region,06 to 10
SIMSVILLE,"1,820,000","1,528.49","1,191",Sep-23,GEYLANG EAST AVENUE 2,Resale,Strata,142,"12,817",-,Condominium,1,99 yrs lease commencing from 1994,14,Rest of Central Region,01 to 05
WHISTLER GRAND,"1,980,000","1,065.64","1,858",Sep-23,WEST COAST VALE,Resale,Strata,99,"20,000",-,Apartment,1,99 yrs lease commencing from 2018,05,Outside Central Region,06 to 10
THE LANDMARK,"1,782,950",678.13,"2,629",Sep-23,CHIN SWEE ROAD,New Sale,Strata,63,"28,301",-,Condominium,1,99 yrs lease commencing from 2020,03,Rest of Central Region,26 to 30
ASPEN HEIGHTS,"3,250,000","1,582.31","2,054",Sep-23,RIVER VALLEY ROAD,Resale,Strata,147,"22,109",-,Condominium,1,999 yrs lease commencing from 1841,09,Core Central Region,01 to 05
ASTOR GREEN,"1,480,000","1,087.16","1,361",Sep-23,PINE GROVE,Resale,Strata,101,"14,653",-,Condominium,1,99 yrs lease commencing from 1991,21,Rest of Central Region,01 to 05
EASTPOINT GREEN,"1,006,888",968.76,"1,039",Sep-23,SIMEI STREET 3,Resale,Strata,90,"11,188",-,Condominium,1,99 yrs lease commencing from 1996,18,Outside Central Region,01 to 05
Q BAY RESIDENCES,"1,150,000",796.54,"1,444",Sep-23,TAMPINES STREET 86,Resale,Strata,74,"15,541",-,Condominium,1,99 yrs lease commencing from 2012,18,Outside Central Region,11 to 15
THE M,"2,041,000",667.37,"3,058",Sep-23,MIDDLE ROAD,New Sale,Strata,62,"32,919",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,16 to 20
THE ARDEN,"1,336,000",721.19,"1,852",Sep-23,PHOENIX ROAD,New Sale,Strata,67,"19,940",-,Apartment,1,99 yrs lease commencing from 2023,23,Outside Central Region,01 to 05
CENTRO RESIDENCES,"1,720,000",904.18,"1,902",Sep-23,ANG MO KIO AVENUE 8,Resale,Strata,84,"20,476",-,Condominium,1,99 yrs lease commencing from 2007,20,Outside Central Region,31 to 35
LAKE GRANDE,"1,477,000",861.12,"1,715",Sep-23,JURONG LAKE LINK,Resale,Strata,80,"18,463",-,Condominium,1,99 yrs lease commencing from 2015,22,Outside Central Region,06 to 10
IVORY HEIGHTS,"1,736,888","1,668.42","1,041",Sep-23,JURONG EAST STREET 13,Resale,Strata,155,"11,206",-,Condominium,1,100 yrs lease commencing from 1986,22,Outside Central Region,11 to 15
COMMONWEALTH TOWERS,"1,740,000",796.54,"2,184",Sep-23,COMMONWEALTH AVENUE,Resale,Strata,74,"23,514",-,Condominium,1,99 yrs lease commencing from 2013,03,Rest of Central Region,36 to 40
LAUREL TREE,"860,000",861.12,999,Sep-23,HILLVIEW TERRACE,Resale,Strata,80,"10,750",-,Apartment,1,Freehold,23,Outside Central Region,06 to 10
IDYLLIC RESIDENCES,"1,845,000","1,194.8","1,544",Sep-23,LORONG M TELOK KURAU,Resale,Strata,111,"16,622",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
GARDENVISTA,"1,500,000",871.88,"1,720",Sep-23,DUNEARN ROAD,Resale,Strata,81,"18,519",-,Condominium,1,99 yrs lease commencing from 1999,21,Rest of Central Region,01 to 05
STURDEE RESIDENCES,"920,000",419.8,"2,192",Sep-23,BEATTY ROAD,Resale,Strata,39,"23,590",-,Condominium,1,99 yrs lease commencing from 2015,08,Rest of Central Region,26 to 30
SYMPHONY SUITES,"1,068,000",893.41,"1,195",Sep-23,YISHUN CLOSE,Resale,Strata,83,"12,867",-,Condominium,1,99 yrs lease commencing from 2014,27,Outside Central Region,01 to 05
CITY LOFT,"680,000",322.92,"2,106",Sep-23,RACE COURSE ROAD,Resale,Strata,30,"22,667",-,Apartment,1,Freehold,08,Rest of Central Region,01 to 05
RIVERSOUND RESIDENCE,"1,220,000",947.23,"1,288",Sep-23,SENGKANG EAST AVENUE,Resale,Strata,88,"13,864",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,01 to 05
PARC RIVIERA,"760,000",462.85,"1,642",Sep-23,WEST COAST VALE,Resale,Strata,43,"17,674",-,Condominium,1,99 yrs lease commencing from 2015,05,Outside Central Region,16 to 20
ALEX RESIDENCES,"2,250,000","1,044.11","2,155",Sep-23,ALEXANDRA VIEW,Resale,Strata,97,"23,196",-,Apartment,1,99 yrs lease commencing from 2013,03,Rest of Central Region,21 to 25
THE SAIL @ MARINA BAY,"1,720,000",882.65,"1,949",Sep-23,MARINA BOULEVARD,Resale,Strata,82,"20,976",-,Apartment,1,99 yrs lease commencing from 2002,01,Core Central Region,31 to 35
RAFFLESIA CONDOMINIUM,"1,840,000","1,302.44","1,413",Sep-23,BISHAN STREET 21,Resale,Strata,121,"15,207",-,Condominium,1,99 yrs lease commencing from 1997,20,Rest of Central Region,06 to 10
CASA ROSA,"1,270,000","1,130.22","1,124",Sep-23,LORONG ONG LYE,Resale,Strata,105,"12,095",-,Condominium,1,99 yrs lease commencing from 1998,19,Outside Central Region,01 to 05
THE BAYSHORE,"1,228,000",958,"1,282",Sep-23,BAYSHORE ROAD,Resale,Strata,89,"13,798",-,Condominium,1,99 yrs lease commencing from 1993,16,Outside Central Region,01 to 05
THE VIRIDIAN,"1,370,000",882.65,"1,552",Sep-23,JALAN AMPAS,Resale,Strata,82,"16,707",-,Apartment,1,Freehold,12,Rest of Central Region,16 to 20
KINGSFORD . HILLVIEW PEAK,"1,160,000",775.01,"1,497",Sep-23,HILLVIEW RISE,Resale,Strata,72,"16,111",-,Condominium,1,99 yrs lease commencing from 2012,23,Outside Central Region,16 to 20
TREASURE AT TAMPINES,"1,400,000",839.59,"1,667",Sep-23,TAMPINES LANE,Sub Sale,Strata,78,"17,949",-,Condominium,1,99 yrs lease commencing from 2018,18,Outside Central Region,11 to 15
D'BANYAN,"788,888",624.31,"1,264",Sep-23,JALAN SENDUDOK,Resale,Strata,58,"13,602",-,Apartment,1,999 yrs lease commencing from 1885,27,Outside Central Region,01 to 05
M21,"3,180,000","2,432.66","1,307",Sep-23,MANDALAY ROAD,Resale,Strata,226,"14,071",-,Apartment,1,Freehold,11,Core Central Region,16 to 20
THE INFLORA,"658,000",462.85,"1,422",Sep-23,FLORA DRIVE,Resale,Strata,43,"15,302",-,Condominium,1,99 yrs lease commencing from 2012,17,Outside Central Region,01 to 05
DUCHESS CREST,"3,170,000","1,883.7","1,683",Sep-23,DUCHESS AVENUE,Resale,Strata,175,"18,114",-,Condominium,1,99 yrs lease commencing from 1995,10,Core Central Region,01 to 05
THE BENCOOLEN,"1,917,120","1,356.26","1,414",Sep-23,BENCOOLEN STREET,Resale,Strata,126,"15,215",-,Apartment,1,99 yrs lease commencing from 1995,07,Rest of Central Region,01 to 05
SCOTTS HIGHPARK,"3,850,000","1,743.77","2,208",Sep-23,SCOTTS ROAD,Resale,Strata,162,"23,765",-,Condominium,1,Freehold,09,Core Central Region,01 to 05
JEWEL @ BUANGKOK,"1,210,000",731.95,"1,653",Sep-23,COMPASSVALE BOW,Resale,Strata,68,"17,794",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,01 to 05
RIVERVALE CREST,"1,230,000","1,216.33","1,011",Sep-23,RIVERVALE CRESCENT,Resale,Strata,113,"10,885",-,Apartment,1,99 yrs lease commencing from 1997,19,Outside Central Region,11 to 15
QUEENS,"2,250,000","1,636.13","1,375",Sep-23,STIRLING ROAD,Resale,Strata,152,"14,803",-,Condominium,1,99 yrs lease commencing from 1998,03,Rest of Central Region,01 to 05
THE ODEON KATONG,"950,000",581.26,"1,634",Sep-23,EAST COAST ROAD,Resale,Strata,54,"17,593",-,Apartment,1,Freehold,15,Rest of Central Region,06 to 10
ORCHARD SOPHIA,"2,356,000",839.59,"2,806",Sep-23,SOPHIA ROAD,New Sale,Strata,78,"30,205",-,Apartment,1,Freehold,09,Core Central Region,01 to 05
THOMSON GRAND,"2,200,000","1,356.26","1,622",Sep-23,SIN MING WALK,Resale,Strata,126,"17,460",-,Condominium,1,99 yrs lease commencing from 2010,20,Rest of Central Region,06 to 10
LAGUNA GREEN,"1,600,000","1,302.44","1,228",Sep-23,JALAN HAJIJAH,Resale,Strata,121,"13,223",-,Condominium,1,99 yrs lease commencing from 1995,16,Outside Central Region,01 to 05
PASIR RIS 8,"1,496,000",721.19,"2,074",Sep-23,PASIR RIS DRIVE 8,New Sale,Strata,67,"22,328",-,Apartment,1,99 yrs lease commencing from 2021,18,Outside Central Region,01 to 05
RIVERBAY,"1,050,000",656.6,"1,599",Sep-23,MAR THOMA ROAD,Resale,Strata,61,"17,213",-,Apartment,1,999 yrs lease commencing from 1882,12,Rest of Central Region,21 to 25
AFFINITY AT SERANGOON,"1,700,000",904.18,"1,880",Sep-23,SERANGOON NORTH AVENUE 1,Sub Sale,Strata,84,"20,238",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,11 to 15
AFFINITY AT SERANGOON,"940,000",538.2,"1,747",Sep-23,SERANGOON NORTH AVENUE 1,Sub Sale,Strata,50,"18,800",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,11 to 15
ARCHIPELAGO,"1,240,000",828.83,"1,496",Sep-23,BEDOK RESERVOIR ROAD,Resale,Strata,77,"16,104",-,Condominium,1,99 yrs lease commencing from 2011,16,Outside Central Region,01 to 05
LA FIESTA,"1,093,888",731.95,"1,494",Sep-23,SENGKANG SQUARE,Resale,Strata,68,"16,087",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,11 to 15
THE BOTANY AT DAIRY FARM,"1,895,000",925.7,"2,047",Sep-23,DAIRY FARM WALK,New Sale,Strata,86,"22,035",-,Condominium,1,99 yrs lease commencing from 2022,23,Outside Central Region,01 to 05
PRINCIPAL GARDEN,"1,728,000",785.77,"2,199",Sep-23,PRINCE CHARLES CRESCENT,Resale,Strata,73,"23,671",-,Condominium,1,99 yrs lease commencing from 2014,03,Rest of Central Region,21 to 25
NORTH PARK RESIDENCES,"1,908,000","1,097.93","1,738",Sep-23,YISHUN CENTRAL 1,Resale,Strata,102,"18,706",-,Apartment,1,99 yrs lease commencing from 2015,27,Outside Central Region,06 to 10
D'WEAVE,"940,000",581.26,"1,617",Sep-23,LORONG 39 GEYLANG,Resale,Strata,54,"17,407",-,Apartment,1,Freehold,14,Rest of Central Region,06 to 10
CHANGI COURT,"1,130,000",839.59,"1,346",Sep-23,UPPER CHANGI ROAD EAST,Resale,Strata,78,"14,487",-,Condominium,1,Freehold,16,Outside Central Region,01 to 05
ONE AMBER,"2,213,338",958,"2,310",Sep-23,AMBER GARDENS,Resale,Strata,89,"24,869",-,Condominium,1,Freehold,15,Rest of Central Region,06 to 10
THE CITRON RESIDENCES,"840,000",430.56,"1,951",Sep-23,MARNE ROAD,Resale,Strata,40,"21,000",-,Apartment,1,Freehold,08,Rest of Central Region,01 to 05
SHANGHAI ONE,"1,650,000",882.65,"1,869",Sep-23,SHANGHAI ROAD,Resale,Strata,82,"20,122",-,Apartment,1,Freehold,10,Core Central Region,01 to 05
TREASURE AT TAMPINES,"785,000",462.85,"1,696",Sep-23,TAMPINES LANE,Sub Sale,Strata,43,"18,256",-,Condominium,1,99 yrs lease commencing from 2018,18,Outside Central Region,06 to 10
PARC OASIS,"1,680,000","1,506.96","1,115",Sep-23,JURONG EAST AVENUE 1,Resale,Strata,140,"12,000",-,Condominium,1,99 yrs lease commencing from 1991,22,Outside Central Region,11 to 15
ECO SANCTUARY,"1,065,000",667.37,"1,596",Sep-23,CHESTNUT AVENUE,Resale,Strata,62,"17,177",-,Condominium,1,99 yrs lease commencing from 2012,23,Outside Central Region,16 to 20
ASTON MANSIONS,"1,350,000","1,162.51","1,161",Sep-23,LORONG 42 GEYLANG,Resale,Strata,108,"12,500",-,Apartment,1,99 yrs lease commencing from 1995,14,Rest of Central Region,01 to 05
DUKU APARTMENTS,"1,390,000","1,054.87","1,318",Sep-23,DUKU ROAD,Resale,Strata,98,"14,184",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
ALEXIS,"1,350,000",914.94,"1,476",Sep-23,ALEXANDRA ROAD,Resale,Strata,85,"15,882",-,Apartment,1,Freehold,03,Rest of Central Region,01 to 05
ONE-NORTH RESIDENCES,"2,235,000","1,323.97","1,688",Sep-23,ONE-NORTH GATEWAY,Resale,Strata,123,"18,171",-,Apartment,1,99 yrs lease commencing from 2005,05,Rest of Central Region,11 to 15
REGENT HEIGHTS,"1,192,888","1,173.28","1,017",Sep-23,BUKIT BATOK EAST AVENUE 5,Resale,Strata,109,"10,944",-,Condominium,1,99 yrs lease commencing from 1995,23,Outside Central Region,16 to 20
COMPASS HEIGHTS,"1,828,000","1,754.53","1,042",Sep-23,SENGKANG SQUARE,Resale,Strata,163,"11,215",-,Apartment,1,99 yrs lease commencing from 2000,19,Outside Central Region,01 to 05
THE INFLORA,"970,000",818.06,"1,186",Sep-23,FLORA DRIVE,Resale,Strata,76,"12,763",-,Condominium,1,99 yrs lease commencing from 2012,17,Outside Central Region,01 to 05
HEDGES PARK CONDOMINIUM,"1,058,000",968.76,"1,092",Sep-23,FLORA DRIVE,Resale,Strata,90,"11,756",-,Condominium,1,99 yrs lease commencing from 2010,17,Outside Central Region,01 to 05
CENTRO RESIDENCES,"1,640,000",925.7,"1,772",Sep-23,ANG MO KIO AVENUE 8,Resale,Strata,86,"19,070",-,Condominium,1,99 yrs lease commencing from 2007,20,Outside Central Region,21 to 25
GRANGE HEIGHTS,"5,250,000","3,003.16","1,748",Sep-23,ST. THOMAS WALK,Resale,Strata,279,"18,817",-,Apartment,1,Freehold,09,Core Central Region,16 to 20
RIVERFRONT RESIDENCES,"2,780,000","1,485.43","1,872",Sep-23,HOUGANG AVENUE 7,Sub Sale,Strata,138,"20,145",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,16 to 20
RIVERSAILS,"1,565,000","1,108.69","1,412",Sep-23,UPPER SERANGOON CRESCENT,Resale,Strata,103,"15,194",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,16 to 20
SEA ESTA,"698,888",516.67,"1,353",Sep-23,PASIR RIS LINK,Resale,Strata,48,"14,560",-,Condominium,1,99 yrs lease commencing from 2012,18,Outside Central Region,01 to 05
MEYA LODGE,"1,830,000","1,216.33","1,505",Sep-23,MEYAPPA CHETTIAR ROAD,Resale,Strata,113,"16,195",-,Apartment,1,Freehold,13,Rest of Central Region,01 to 05
THE VERANDAH RESIDENCES,"2,480,000","1,248.62","1,986",Sep-23,PASIR PANJANG ROAD,Sub Sale,Strata,116,"21,379",-,Apartment,1,Freehold,05,Rest of Central Region,01 to 05
ASTORIA PARK,"1,484,000","1,194.8","1,242",Sep-23,LORONG MYDIN,Resale,Strata,111,"13,369",-,Condominium,1,99 yrs lease commencing from 1993,14,Outside Central Region,11 to 15
RIVERFRONT RESIDENCES,"835,000",516.67,"1,616",Sep-23,HOUGANG AVENUE 7,Sub Sale,Strata,48,"17,396",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,11 to 15
STELLAR RV,"965,000",505.91,"1,907",Sep-23,RIVER VALLEY ROAD,Resale,Strata,47,"20,532",-,Apartment,1,Freehold,10,Core Central Region,01 to 05
THE TRE VER,"1,368,000",699.66,"1,955",Sep-23,POTONG PASIR AVENUE 1,Sub Sale,Strata,65,"21,046",-,Condominium,1,99 yrs lease commencing from 2018,13,Rest of Central Region,11 to 15
INTERNATIONAL PLAZA,"1,350,000","1,033.34","1,306",Sep-23,ANSON ROAD,Resale,Strata,96,"14,063",-,Apartment,1,99 yrs lease commencing from 1970,02,Core Central Region,46 to 50
ORCHARD SOPHIA,"1,791,000",635.08,"2,820",Sep-23,SOPHIA ROAD,New Sale,Strata,59,"30,356",-,Apartment,1,Freehold,09,Core Central Region,01 to 05
ORCHARD SOPHIA,"1,340,000",473.62,"2,829",Sep-23,SOPHIA ROAD,New Sale,Strata,44,"30,455",-,Apartment,1,Freehold,09,Core Central Region,01 to 05
THE SCALA,"860,000",473.62,"1,816",Sep-23,SERANGOON AVENUE 3,Resale,Strata,44,"19,545",-,Apartment,1,99 yrs lease commencing from 2010,19,Outside Central Region,06 to 10
DOUBLE BAY RESIDENCES,"1,268,000",936.47,"1,354",Sep-23,SIMEI STREET 4,Resale,Strata,87,"14,575",-,Condominium,1,99 yrs lease commencing from 2008,18,Outside Central Region,06 to 10
PARK NOVA,"4,850,000","1,431.61","3,388",Sep-23,TOMLINSON ROAD,New Sale,Strata,133,"36,466",-,Apartment,1,Freehold,10,Core Central Region,01 to 05
PARK NOVA,"5,088,888","1,431.61","3,555",Sep-23,TOMLINSON ROAD,New Sale,Strata,133,"38,262",-,Apartment,1,Freehold,10,Core Central Region,01 to 05
PULLMAN RESIDENCES NEWTON,"4,366,890","1,377.79","3,169",Sep-23,DUNEARN ROAD,New Sale,Strata,128,"34,116",-,Apartment,1,Freehold,11,Core Central Region,26 to 30
THE BERTH BY THE COVE,"1,848,888","1,173.28","1,576",Sep-23,OCEAN DRIVE,Resale,Strata,109,"16,962",-,Condominium,1,99 yrs lease commencing from 2004,04,Core Central Region,01 to 05
RAJAH TOWERS,"2,862,000","2,228.15","1,284",Sep-23,JALAN RAJAH,Resale,Strata,207,"13,826",-,Apartment,1,Freehold,12,Rest of Central Region,01 to 05
SAVANNAH CONDOPARK,"1,350,000","1,237.86","1,091",Sep-23,SIMEI RISE,Resale,Strata,115,"11,739",-,Condominium,1,99 yrs lease commencing from 2000,18,Outside Central Region,01 to 05
OUE TWIN PEAKS,"1,228,000",548.96,"2,237",Sep-23,LEONIE HILL ROAD,Resale,Strata,51,"24,078",-,Condominium,1,99 yrs lease commencing from 2010,09,Core Central Region,06 to 10
FIORENZA,"2,500,000","1,905.23","1,312",Sep-23,FLORENCE ROAD,Resale,Strata,177,"14,124",-,Apartment,1,Freehold,19,Outside Central Region,01 to 05
V ON SHENTON,"2,680,000","1,205.57","2,223",Sep-23,SHENTON WAY,Resale,Strata,112,"23,929",-,Apartment,1,99 yrs lease commencing from 2011,01,Core Central Region,36 to 40
THE METROPOLITAN CONDOMINIUM,"1,340,000",775.01,"1,729",Sep-23,ALEXANDRA VIEW,Resale,Strata,72,"18,611",-,Condominium,1,99 yrs lease commencing from 2006,03,Rest of Central Region,11 to 15
CLOVER BY THE PARK,"2,360,000","1,291.68","1,827",Sep-23,BISHAN STREET 25,Resale,Strata,120,"19,667",-,Condominium,1,99 yrs lease commencing from 2007,20,Rest of Central Region,21 to 25
REGENCY PARK,"5,150,000","2,260.44","2,278",Sep-23,NATHAN ROAD,Resale,Strata,210,"24,524",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
BUKIT REGENCY,"2,335,000","1,399.32","1,669",Sep-23,UPPER BUKIT TIMAH VIEW,Resale,Strata,130,"17,962",-,Condominium,1,Freehold,21,Rest of Central Region,06 to 10
KLIMT CAIRNHILL,"2,980,000",893.41,"3,336",Sep-23,CAIRNHILL ROAD,New Sale,Strata,83,"35,904",-,Apartment,1,Freehold,09,Core Central Region,16 to 20
CHANTILLY RISE,"1,520,000","1,205.57","1,261",Sep-23,HILLVIEW AVENUE,Resale,Strata,112,"13,571",-,Condominium,1,Freehold,23,Outside Central Region,01 to 05
PARC CLEMATIS,"1,488,888",742.72,"2,005",Sep-23,JALAN LEMPENG,Sub Sale,Strata,69,"21,578",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,16 to 20
HILLBROOKS,"1,900,000","1,270.15","1,496",Sep-23,HILLVIEW AVENUE,Resale,Strata,118,"16,102",-,Condominium,1,Freehold,23,Outside Central Region,06 to 10
FORESQUE RESIDENCES,"1,128,000",742.72,"1,519",Sep-23,PETIR ROAD,Resale,Strata,69,"16,348",-,Condominium,1,99 yrs lease commencing from 2011,23,Outside Central Region,06 to 10
FORESQUE RESIDENCES,"1,150,000",731.95,"1,571",Sep-23,PETIR ROAD,Resale,Strata,68,"16,912",-,Condominium,1,99 yrs lease commencing from 2011,23,Outside Central Region,16 to 20
SEAHILL,"985,000",645.84,"1,525",Sep-23,WEST COAST CRESCENT,Resale,Strata,60,"16,417",-,Condominium,1,99 yrs lease commencing from 2011,05,Outside Central Region,11 to 15
PARC EMILY,"1,940,000",979.52,"1,981",Sep-23,MOUNT EMILY ROAD,Resale,Strata,91,"21,319",-,Condominium,1,Freehold,09,Core Central Region,01 to 05
SKY VUE,"1,400,000",678.13,"2,064",Sep-23,BISHAN STREET 15,Resale,Strata,63,"22,222",-,Condominium,1,99 yrs lease commencing from 2013,20,Rest of Central Region,26 to 30
CLOVER BY THE PARK,"2,398,000","1,291.68","1,856",Sep-23,BISHAN STREET 25,Resale,Strata,120,"19,983",-,Condominium,1,99 yrs lease commencing from 2007,20,Rest of Central Region,31 to 35
THE INFLORA,"950,000",742.72,"1,279",Sep-23,FLORA DRIVE,Resale,Strata,69,"13,768",-,Condominium,1,99 yrs lease commencing from 2012,17,Outside Central Region,01 to 05
PARC ROSEWOOD,"640,888",430.56,"1,488",Sep-23,ROSEWOOD DRIVE,Resale,Strata,40,"16,022",-,Condominium,1,99 yrs lease commencing from 2011,25,Outside Central Region,01 to 05
D'LEEDON,"3,050,000","1,539.25","1,981",Sep-23,LEEDON HEIGHTS,Resale,Strata,143,"21,329",-,Condominium,1,99 yrs lease commencing from 2010,10,Core Central Region,31 to 35
THE SCALA,"1,750,000","1,044.11","1,676",Sep-23,SERANGOON AVENUE 3,Resale,Strata,97,"18,041",-,Apartment,1,99 yrs lease commencing from 2010,19,Outside Central Region,16 to 20
THE PARK VALE,"3,500,000","2,034.4","1,720",Sep-23,PARK VALE,Resale,Strata,189,"18,519",-,Condominium,1,999 yrs lease commencing from 1874,11,Core Central Region,01 to 05
FLO RESIDENCE,"1,010,000",764.24,"1,322",Sep-23,PUNGGOL FIELD WALK,Resale,Strata,71,"14,225",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,06 to 10
ALEX RESIDENCES,"2,150,000",925.7,"2,323",Sep-23,ALEXANDRA VIEW,Resale,Strata,86,"25,000",-,Apartment,1,99 yrs lease commencing from 2013,03,Rest of Central Region,36 to 40
THE HACIENDA,"2,038,000","1,205.57","1,690",Sep-23,HACIENDA GROVE,Resale,Strata,112,"18,196",-,Condominium,1,Freehold,15,Outside Central Region,01 to 05
AURA 83,"2,050,000","1,593.07","1,287",Sep-23,DUKU ROAD,Resale,Strata,148,"13,851",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
THE SKYWOODS,"1,580,000","1,011.82","1,562",Sep-23,DAIRY FARM HEIGHTS,Resale,Strata,94,"16,809",-,Condominium,1,99 yrs lease commencing from 2012,23,Outside Central Region,11 to 15
FONTAINE PARRY,"2,128,000","1,550.02","1,373",Sep-23,POH HUAT ROAD,Resale,Strata,144,"14,778",-,Condominium,1,999 yrs lease commencing from 1877,19,Outside Central Region,01 to 05
AMARYLLIS VILLE,"2,350,000","1,259.39","1,866",Sep-23,NEWTON ROAD,Resale,Strata,117,"20,085",-,Condominium,1,99 yrs lease commencing from 1997,11,Core Central Region,16 to 20
HIGH OAK CONDOMINIUM,"1,900,000","1,593.07","1,193",Sep-23,TOH TUCK ROAD,Resale,Strata,148,"12,838",-,Condominium,1,99 yrs lease commencing from 1996,21,Rest of Central Region,01 to 05
THE INTERLACE,"1,495,000",807.3,"1,852",Sep-23,DEPOT ROAD,Resale,Strata,75,"19,933",-,Condominium,1,99 yrs lease commencing from 2009,04,Rest of Central Region,06 to 10
TREASURE AT TAMPINES,"1,160,000",678.13,"1,711",Sep-23,TAMPINES LANE,Sub Sale,Strata,63,"18,413",-,Condominium,1,99 yrs lease commencing from 2018,18,Outside Central Region,06 to 10
EWE BOON REGENT,"2,120,000","1,108.69","1,912",Sep-23,EWE BOON ROAD,Resale,Strata,103,"20,583",-,Apartment,1,Freehold,10,Core Central Region,06 to 10
DOVER PARKVIEW,"1,845,000","1,248.62","1,478",Sep-23,DOVER RISE,Resale,Strata,116,"15,905",-,Condominium,1,99 yrs lease commencing from 1993,05,Rest of Central Region,11 to 15
THE TRE VER,"2,250,000","1,108.69","2,029",Sep-23,POTONG PASIR AVENUE 1,Sub Sale,Strata,103,"21,845",-,Condominium,1,99 yrs lease commencing from 2018,13,Rest of Central Region,11 to 15
TREASURE AT TAMPINES,"1,760,000","1,033.34","1,703",Sep-23,TAMPINES LANE,Sub Sale,Strata,96,"18,333",-,Condominium,1,99 yrs lease commencing from 2018,18,Outside Central Region,06 to 10
SILVERSEA,"3,250,000","1,506.96","2,157",Sep-23,MARINE PARADE ROAD,Resale,Strata,140,"23,214",-,Condominium,1,99 yrs lease commencing from 2007,15,Rest of Central Region,01 to 05
EASTPOINT GREEN,"1,150,000",968.76,"1,187",Sep-23,SIMEI STREET 3,Resale,Strata,90,"12,778",-,Condominium,1,99 yrs lease commencing from 1996,18,Outside Central Region,01 to 05
EASTWOOD GREEN,"1,200,000","1,011.82","1,186",Sep-23,EASTWOOD ROAD,Resale,Strata,94,"12,766",-,Condominium,1,99 yrs lease commencing from 1995,16,Outside Central Region,01 to 05
CHILTERN PARK,"1,860,000","1,302.44","1,428",Sep-23,SERANGOON AVENUE 3,Resale,Strata,121,"15,372",-,Condominium,1,99 yrs lease commencing from 1991,19,Outside Central Region,01 to 05
HILLVIEW RESIDENCE,"1,788,000","1,248.62","1,432",Sep-23,HILLVIEW AVENUE,Resale,Strata,116,"15,414",-,Condominium,1,999 yrs lease commencing from 1885,23,Outside Central Region,01 to 05
THE LANAI,"1,510,000",958,"1,576",Sep-23,HILLVIEW AVENUE,Resale,Strata,89,"16,966",-,Condominium,1,999 yrs lease commencing from 1885,23,Outside Central Region,06 to 10
PARK NOVA,"4,600,000","1,431.61","3,213",Sep-23,TOMLINSON ROAD,New Sale,Strata,133,"34,586",-,Apartment,1,Freehold,10,Core Central Region,01 to 05
PARK NOVA,"5,000,000","1,431.61","3,493",Sep-23,TOMLINSON ROAD,New Sale,Strata,133,"37,594",-,Apartment,1,Freehold,10,Core Central Region,01 to 05
GRAND DUNMAN,"2,988,000","1,119.46","2,669",Sep-23,DUNMAN ROAD,New Sale,Strata,104,"28,731",-,Apartment,1,99 yrs lease commencing from 2022,15,Rest of Central Region,06 to 10
COSMO,"720,000",398.27,"1,808",Sep-23,GUILLEMARD CRESCENT,Resale,Strata,37,"19,459",-,Apartment,1,Freehold,14,Rest of Central Region,06 to 10
PULLMAN RESIDENCES NEWTON,"1,578,000",462.85,"3,409",Sep-23,DUNEARN ROAD,New Sale,Strata,43,"36,698",-,Apartment,1,Freehold,11,Core Central Region,26 to 30
PRESTIGE HEIGHTS,"625,000",333.68,"1,873",Sep-23,BALESTIER ROAD,Resale,Strata,31,"20,161",-,Apartment,1,Freehold,12,Rest of Central Region,11 to 15
PINETREE HILL,"2,317,000",968.76,"2,392",Sep-23,PINE GROVE,New Sale,Strata,90,"25,744",-,Condominium,1,99 yrs lease commencing from 2022,21,Rest of Central Region,01 to 05
LENTOR HILLS RESIDENCES,"1,686,000",753.48,"2,238",Sep-23,LENTOR HILLS ROAD,New Sale,Strata,70,"24,086",-,Apartment,1,99 yrs lease commencing from 2022,26,Outside Central Region,16 to 20
EAST COAST RESIDENCES,"1,950,000","1,560.78","1,249",Sep-23,UPPER EAST COAST ROAD,Resale,Strata,145,"13,448",-,Apartment,1,Freehold,16,Outside Central Region,01 to 05
